,income,education,green_energy,green_energy_freq,cost,cost_freq,combination,combination_freq
965,4500-5999,Vocational school,60% Green energy,145,same as current,143,60% Green energy & 20% higher than current,40
966,4500-5999,Vocational school,60% Green energy,145,same as current,143,80% Green energy & 20% lower than current,58
967,4500-5999,Vocational school,60% Green energy,145,same as current,143,80% Green energy & same as current,45
968,4500-5999,Vocational school,60% Green energy,145,same as current,143,80% Green energy & 20% higher than current,50
969,4500-5999,Vocational school,60% Green energy,145,same as current,143,100% Green energy & 20% lower than current,52
970,4500-5999,Vocational school,60% Green energy,145,same as current,143,100% Green energy & same as current,43
971,4500-5999,Vocational school,60% Green energy,145,same as current,143,100% Green energy & 20% higher than current,65
972,4500-5999,Vocational school,60% Green energy,145,20% higher than current,155,60% Green energy & 20% lower than current,50
973,4500-5999,Vocational school,60% Green energy,145,20% higher than current,155,60% Green energy & same as current,55
974,4500-5999,Vocational school,60% Green energy,145,20% higher than current,155,60% Green energy & 20% higher than current,40
975,4500-5999,Vocational school,60% Green energy,145,20% higher than current,155,80% Green energy & 20% lower than current,58
976,4500-5999,Vocational school,60% Green energy,145,20% higher than current,155,80% Green energy & same as current,45
977,4500-5999,Vocational school,60% Green energy,145,20% higher than current,155,80% Green energy & 20% higher than current,50
978,4500-5999,Vocational school,60% Green energy,145,20% higher than current,155,100% Green energy & 20% lower than current,52
979,4500-5999,Vocational school,60% Green energy,145,20% higher than current,155,100% Green energy & same as current,43
980,4500-5999,Vocational school,60% Green energy,145,20% higher than current,155,100% Green energy & 20% higher than current,65
981,4500-5999,Vocational school,80% Green energy,153,20% lower than current,160,60% Green energy & 20% lower than current,50
982,4500-5999,Vocational school,80% Green energy,153,20% lower than current,160,60% Green energy & same as current,55
983,4500-5999,Vocational school,80% Green energy,153,20% lower than current,160,60% Green energy & 20% higher than current,40
984,4500-5999,Vocational school,80% Green energy,153,20% lower than current,160,80% Green energy & 20% lower than current,58
985,4500-5999,Vocational school,80% Green energy,153,20% lower than current,160,80% Green energy & same as current,45
986,4500-5999,Vocational school,80% Green energy,153,20% lower than current,160,80% Green energy & 20% higher than current,50
987,4500-5999,Vocational school,80% Green energy,153,20% lower than current,160,100% Green energy & 20% lower than current,52
988,4500-5999,Vocational school,80% Green energy,153,20% lower than current,160,100% Green energy & same as current,43
989,4500-5999,Vocational school,80% Green energy,153,20% lower than current,160,100% Green energy & 20% higher than current,65
990,4500-5999,Vocational school,80% Green energy,153,same as current,143,60% Green energy & 20% lower than current,50
991,4500-5999,Vocational school,80% Green energy,153,same as current,143,60% Green energy & same as current,55
992,4500-5999,Vocational school,80% Green energy,153,same as current,143,60% Green energy & 20% higher than current,40
993,4500-5999,Vocational school,80% Green energy,153,same as current,143,80% Green energy & 20% lower than current,58
994,4500-5999,Vocational school,80% Green energy,153,same as current,143,80% Green energy & same as current,45
995,4500-5999,Vocational school,80% Green energy,153,same as current,143,80% Green energy & 20% higher than current,50
996,4500-5999,Vocational school,80% Green energy,153,same as current,143,100% Green energy & 20% lower than current,52
997,4500-5999,Vocational school,80% Green energy,153,same as current,143,100% Green energy & same as current,43
998,4500-5999,Vocational school,80% Green energy,153,same as current,143,100% Green energy & 20% higher than current,65
999,4500-5999,Vocational school,80% Green energy,153,20% higher than current,155,60% Green energy & 20% lower than current,50
1000,4500-5999,Vocational school,80% Green energy,153,20% higher than current,155,60% Green energy & same as current,55
1001,4500-5999,Vocational school,80% Green energy,153,20% higher than current,155,60% Green energy & 20% higher than current,40
1002,4500-5999,Vocational school,80% Green energy,153,20% higher than current,155,80% Green energy & 20% lower than current,58
1003,4500-5999,Vocational school,80% Green energy,153,20% higher than current,155,80% Green energy & same as current,45
1004,4500-5999,Vocational school,80% Green energy,153,20% higher than current,155,80% Green energy & 20% higher than current,50
1005,4500-5999,Vocational school,80% Green energy,153,20% higher than current,155,100% Green energy & 20% lower than current,52
1006,4500-5999,Vocational school,80% Green energy,153,20% higher than current,155,100% Green energy & same as current,43
1007,4500-5999,Vocational school,80% Green energy,153,20% higher than current,155,100% Green energy & 20% higher than current,65
1008,4500-5999,Vocational school,100% Green energy,160,20% lower than current,160,60% Green energy & 20% lower than current,50
1009,4500-5999,Vocational school,100% Green energy,160,20% lower than current,160,60% Green energy & same as current,55
1010,4500-5999,Vocational school,100% Green energy,160,20% lower than current,160,60% Green energy & 20% higher than current,40
1011,4500-5999,Vocational school,100% Green energy,160,20% lower than current,160,80% Green energy & 20% lower than current,58
1012,4500-5999,Vocational school,100% Green energy,160,20% lower than current,160,80% Green energy & same as current,45
1013,4500-5999,Vocational school,100% Green energy,160,20% lower than current,160,80% Green energy & 20% higher than current,50
1014,4500-5999,Vocational school,100% Green energy,160,20% lower than current,160,100% Green energy & 20% lower than current,52
1015,4500-5999,Vocational school,100% Green energy,160,20% lower than current,160,100% Green energy & same as current,43
1016,4500-5999,Vocational school,100% Green energy,160,20% lower than current,160,100% Green energy & 20% higher than current,65
1017,4500-5999,Vocational school,100% Green energy,160,same as current,143,60% Green energy & 20% lower than current,50
