,year,value,ISO2,energy_type
8298,2019,68208.302,FR,Total Non-Renewable
8299,2019,165757.936,FR,Total Renewable
8300,2019,1119.47,GA,Total Non-Renewable
8301,2019,1315.6149999999998,GA,Total Renewable
8302,2019,185215.1,GB,Total Non-Renewable
8303,2019,166355.174,GB,Total Renewable
8304,2019,293.44,GD,Total Non-Renewable
8305,2019,7.312,GD,Total Renewable
8306,2019,3765.406,GE,Total Non-Renewable
8307,2019,12343.75,GE,Total Renewable
8308,2019,683.563,GF,Total Non-Renewable
8309,2019,657.4390000000001,GF,Total Renewable
8310,2019,14366.945,GH,Total Non-Renewable
8311,2019,9137.283000000001,GH,Total Renewable
8312,2019,222.80700000000002,GL,Total Non-Renewable
8313,2019,515.789,GL,Total Renewable
8314,2019,597.898,GM,Total Non-Renewable
8315,2019,8.086,GM,Total Renewable
8316,2019,966.9290000000001,GN,Total Non-Renewable
8317,2019,1688.652,GN,Total Renewable
8318,2019,1747.5500000000002,GP,Total Non-Renewable
8319,2019,450.219,GP,Total Renewable
8320,2019,1211.045,GQ,Total Non-Renewable
8321,2019,254.889,GQ,Total Renewable
8322,2019,42700.909,GR,Total Non-Renewable
8323,2019,26019.333,GR,Total Renewable
8324,2019,6392.039000000001,GT,Total Non-Renewable
8325,2019,11236.023000000001,GT,Total Renewable
8326,2019,2081.25,GU,Total Non-Renewable
8327,2019,117.702,GU,Total Renewable
8328,2019,52.784,GW,Total Non-Renewable
8329,2019,4.7700000000000005,GW,Total Renewable
8330,2019,1419.499,GY,Total Non-Renewable
8331,2019,139.144,GY,Total Renewable
8332,2019,47018.0,HK,Total Non-Renewable
8333,2019,255.39,HK,Total Renewable
8334,2019,5923.9490000000005,HN,Total Non-Renewable
8335,2019,7043.481,HN,Total Renewable
8336,2019,5950.6,HR,Total Non-Renewable
8337,2019,11313.1,HR,Total Renewable
8338,2019,1261.6970000000001,HT,Total Non-Renewable
8339,2019,285.961,HT,Total Renewable
8340,2019,18566.0,HU,Total Non-Renewable
8341,2019,6956.5,HU,Total Renewable
8342,2019,306508.44,ID,Total Non-Renewable
8343,2019,41632.355,ID,Total Renewable
8344,2019,24889.655,IE,Total Non-Renewable
8345,2019,16361.021,IE,Total Renewable
8346,2019,86001.97200000001,IL,Total Non-Renewable
8347,2019,5612.188,IL,Total Renewable
8348,2019,1582455.236,IN,Total Non-Renewable
8349,2019,400604.364,IN,Total Renewable
8350,2019,109246.287,IQ,Total Non-Renewable
8351,2019,6936.573,IQ,Total Renewable
8352,2019,367703.0,IR,Total Non-Renewable
8353,2019,43961.738,IR,Total Renewable
8354,2019,118.944,IS,Total Non-Renewable
8355,2019,15587.314,IS,Total Renewable
8356,2019,230498.61200000002,IT,Total Non-Renewable
8357,2019,163390.192,IT,Total Renewable
8358,2019,5143.33,JM,Total Non-Renewable
8359,2019,808.9739999999999,JM,Total Renewable
8360,2019,22237.3,JO,Total Non-Renewable
8361,2019,4375.063,JO,Total Renewable
8362,2019,938244.0,JP,Total Non-Renewable
8363,2019,280634.5,JP,Total Renewable
8364,2019,1905.985,KE,Total Non-Renewable
8365,2019,5524.146,KE,Total Renewable
8366,2019,1888.1,KG,Total Non-Renewable
8367,2019,17532.3,KG,Total Renewable
8368,2019,5444.085999999999,KH,Total Non-Renewable
8369,2019,5839.242,KH,Total Renewable
8370,2019,34.187,KI,Total Non-Renewable
8371,2019,8.747,KI,Total Renewable
8372,2019,71.72,KM,Total Non-Renewable
8373,2019,4.279,KM,Total Renewable
8374,2019,311.991,KN,Total Non-Renewable
8375,2019,12.969999999999999,KN,Total Renewable
8376,2019,16160.0,KP,Total Non-Renewable
8377,2019,15942.434,KP,Total Renewable
8378,2019,473136.0,KR,Total Non-Renewable
8379,2019,44295.5,KR,Total Renewable
8380,2019,94674.2,KW,Total Non-Renewable
8381,2019,158.839,KW,Total Renewable
8382,2019,933.757,KY,Total Non-Renewable
8383,2019,30.601,KY,Total Renewable
8384,2019,114624.059,KZ,Total Non-Renewable
8385,2019,14909.365,KZ,Total Renewable
8386,2019,3653.0209999999997,LA,Total Non-Renewable
8387,2019,35771.698000000004,LA,Total Renewable
8388,2019,25238.21,LB,Total Non-Renewable
8389,2019,1476.982,LB,Total Renewable
8390,2019,496.321,LC,Total Non-Renewable
8391,2019,12.887,LC,Total Renewable
8392,2019,13228.031,LK,Total Non-Renewable
8393,2019,7957.86,LK,Total Renewable
8394,2019,388.2,LR,Total Non-Renewable
8395,2019,225.60500000000002,LR,Total Renewable
8396,2019,1.028,LS,Total Non-Renewable
8397,2019,467.491,LS,Total Renewable
8398,2019,2310.5,LT,Total Non-Renewable
8399,2019,3328.1000000000004,LT,Total Renewable
8400,2019,275.742,LU,Total Non-Renewable
8401,2019,1182.688,LU,Total Renewable
8402,2019,4358.394,LV,Total Non-Renewable
8403,2019,5017.887,LV,Total Renewable
8404,2019,45132.0,LY,Total Non-Renewable
8405,2019,12.901,LY,Total Renewable
8406,2019,39390.175,MA,Total Non-Renewable
8407,2019,10898.089,MA,Total Renewable
8408,2019,6466.6,MD,Total Non-Renewable
8409,2019,474.38399999999996,MD,Total Renewable
8410,2019,1729.4,ME,Total Non-Renewable
8411,2019,2723.143,ME,Total Renewable
8412,2019,1595.519,MG,Total Non-Renewable
8413,2019,1146.864,MG,Total Renewable
8414,2019,107.307,MH,Total Non-Renewable
8415,2019,4.03,MH,Total Renewable
8416,2019,5629.962,MK,Total Non-Renewable
8417,2019,2085.509,MK,Total Renewable
8418,2019,1624.714,ML,Total Non-Renewable
8419,2019,2123.058,ML,Total Renewable
8420,2019,15522.89,MM,Total Non-Renewable
8421,2019,16659.372,MM,Total Renewable
8422,2019,13838.2,MN,Total Non-Renewable
8423,2019,940.707,MN,Total Renewable
8424,2019,1564.8090000000002,MQ,Total Non-Renewable
8425,2019,514.182,MQ,Total Renewable
8426,2019,1680.625,MR,Total Non-Renewable
8427,2019,402.10299999999995,MR,Total Renewable
8428,2019,20.94,MS,Total Non-Renewable
8429,2019,0.25,MS,Total Renewable
8430,2019,2447.984,MT,Total Non-Renewable
8431,2019,361.692,MT,Total Renewable
8432,2019,3174.727,MU,Total Non-Renewable
8433,2019,972.22,MU,Total Renewable
8434,2019,1251.604,MV,Total Non-Renewable
8435,2019,55.661,MV,Total Renewable
8436,2019,615.9490000000001,MW,Total Non-Renewable
8437,2019,2123.194,MW,Total Renewable
8438,2019,327620.67,MX,Total Non-Renewable
8439,2019,76496.74,MX,Total Renewable
8440,2019,174662.66999999998,MY,Total Non-Renewable
8441,2019,36821.625,MY,Total Renewable
8442,2019,3965.8010000000004,MZ,Total Non-Renewable
8443,2019,17277.36,MZ,Total Renewable
8444,2019,3690.373,NC,Total Non-Renewable
8445,2019,649.029,NC,Total Renewable
8446,2019,945.863,NE,Total Non-Renewable
8447,2019,37.739,NE,Total Renewable
8448,2019,36021.291,NG,Total Non-Renewable
8449,2019,10671.004,NG,Total Renewable
8450,2019,2869.68,NI,Total Non-Renewable
8451,2019,2414.965,NI,Total Renewable
8452,2019,115170.331,NL,Total Non-Renewable
8453,2019,35370.212,NL,Total Renewable
8454,2019,3507.458,NO,Total Non-Renewable
8455,2019,167084.899,NO,Total Renewable
8456,2019,53.498,NP,Total Non-Renewable
8457,2019,6839.070000000001,NP,Total Renewable
8458,2019,62.983000000000004,NR,Total Non-Renewable
8459,2019,4.025,NR,Total Renewable
8460,2019,5.006,NU,Total Non-Renewable
8461,2019,1.41,NU,Total Renewable
8462,2019,10160.0,NZ,Total Non-Renewable
8463,2019,35168.0,NZ,Total Renewable
8464,2019,49830.825,OM,Total Non-Renewable
8465,2019,135.34,OM,Total Renewable
8466,2019,6405.120000000001,PA,Total Non-Renewable
8467,2019,8609.367999999999,PA,Total Renewable
8468,2019,30643.13,PE,Total Non-Renewable
8469,2019,40644.74,PE,Total Renewable
8470,2019,703.78,PF,Total Non-Renewable
8471,2019,290.115,PF,Total Renewable
8472,2019,2241.443,PG,Total Non-Renewable
8473,2019,1325.54,PG,Total Renewable
8474,2019,102167.899,PH,Total Non-Renewable
8475,2019,15616.626,PH,Total Renewable
8476,2019,111610.0,PK,Total Non-Renewable
8477,2019,54816.615999999995,PK,Total Renewable
8478,2019,169601.16499999998,PL,Total Non-Renewable
8479,2019,34853.819,PL,Total Renewable
8480,2019,78.328,PM,Total Non-Renewable
8481,2019,0.0,PM,Total Renewable
8482,2019,23836.0,PR,Total Non-Renewable
8483,2019,1249.805,PR,Total Renewable
8484,2019,851.279,PS,Total Non-Renewable
8485,2019,205.78699999999998,PS,Total Renewable
8486,2019,31462.696,PT,Total Non-Renewable
8487,2019,41278.812,PT,Total Renewable
8488,2019,125.991,PW,Total Non-Renewable
8489,2019,6.1259999999999994,PW,Total Renewable
8490,2019,28.23,PY,Total Non-Renewable
8491,2019,58451.643,PY,Total Renewable
8492,2019,60451.0,QA,Total Non-Renewable
8493,2019,150.03900000000002,QA,Total Renewable
8494,2019,2555.5,RE,Total Non-Renewable
8495,2019,1389.079,RE,Total Renewable
8496,2019,31508.453,RO,Total Non-Renewable
8497,2019,35804.052,RO,Total Renewable
8498,2019,30702.315,RS,Total Non-Renewable
8499,2019,13430.954999999998,RS,Total Renewable
8500,2019,888828.398,RU,Total Non-Renewable
8501,2019,251125.43099999998,RU,Total Renewable
8502,2019,518.302672,RW,Total Non-Renewable
8503,2019,565.364,RW,Total Renewable
8504,2019,463713.918,SA,Total Non-Renewable
8505,2019,378.374,SA,Total Renewable
8506,2019,149.346,SB,Total Non-Renewable
8507,2019,10.530000000000001,SB,Total Renewable
8508,2019,547.8810000000001,SC,Total Non-Renewable
8509,2019,22.938000000000002,SC,Total Renewable
8510,2019,8440.045,SD,Total Non-Renewable
8511,2019,12102.016,SD,Total Renewable
8512,2019,3971.0,SE,Total Non-Renewable
8513,2019,130088.5,SE,Total Renewable
8514,2019,64624.1,SG,Total Non-Renewable
8515,2019,1415.5,SG,Total Renewable
8516,2019,6475.675,SI,Total Non-Renewable
8517,2019,6551.914,SI,Total Renewable
8518,2019,8629.0,SK,Total Non-Renewable
8519,2019,9075.0,SK,Total Renewable
8520,2019,151.91,SL,Total Non-Renewable
8521,2019,343.06100000000004,SL,Total Renewable
8522,2019,4571.843,SN,Total Non-Renewable
8523,2019,598.889,SN,Total Renewable
8524,2019,450.0,SO,Total Non-Renewable
8525,2019,15.789,SO,Total Renewable
8526,2019,1179.632,SR,Total Non-Renewable
8527,2019,1160.299,SR,Total Renewable
8528,2019,130.685,ST,Total Non-Renewable
8529,2019,8.465,ST,Total Renewable
8530,2019,2528.502,SV,Total Non-Renewable
8531,2019,4219.65,SV,Total Renewable
8532,2019,34568.5,SY,Total Non-Renewable
8533,2019,2292.602,SY,Total Renewable
8534,2019,16.419,SZ,Total Non-Renewable
8535,2019,582.063,SZ,Total Renewable
8536,2019,350.7,TC,Total Non-Renewable
8537,2019,2.4059999999999997,TC,Total Renewable
8538,2019,607.64,TD,Total Non-Renewable
8539,2019,20.038,TD,Total Renewable
8540,2019,613.764,TG,Total Non-Renewable
8541,2019,210.863,TG,Total Renewable
8542,2019,198871.643,TH,Total Non-Renewable
8543,2019,49443.3,TH,Total Renewable
8544,2019,2225.099,TJ,Total Non-Renewable
8545,2019,25091.745,TJ,Total Renewable
8546,2019,0.249,TK,Total Non-Renewable
8547,2019,2.75,TK,Total Renewable
8548,2019,908.812,TL,Total Non-Renewable
8549,2019,3.562,TL,Total Renewable
8550,2019,38921.953,TM,Total Non-Renewable
8551,2019,4.354,TM,Total Renewable
8552,2019,26342.0,TN,Total Non-Renewable
8553,2019,1215.049,TN,Total Renewable
8554,2019,78.776,TO,Total Non-Renewable
8555,2019,17.632,TO,Total Renewable
8556,2019,217010.778,TR,Total Non-Renewable
8557,2019,166185.948,TR,Total Renewable
8558,2019,11164.617,TT,Total Non-Renewable
8559,2019,10.265,TT,Total Renewable
8560,2019,10.697,TV,Total Non-Renewable
8561,2019,5.446,TV,Total Renewable
8562,2019,265268.683,TW,Total Non-Renewable
8563,2019,20920.068,TW,Total Renewable
8564,2019,6478.680906,TZ,Total Non-Renewable
8565,2019,3426.075,TZ,Total Renewable
8566,2019,86329.2,UA,Total Non-Renewable
8567,2019,25023.875,UA,Total Renewable
8568,2019,208.48200000000003,UG,Total Non-Renewable
8569,2019,5588.965,UG,Total Renewable
8570,2019,3484269.3,US,Total Non-Renewable
8571,2019,1009936.447,US,Total Renewable
8572,2019,1451.1860000000001,UY,Total Non-Renewable
8573,2019,18023.338,UY,Total Renewable
8574,2019,65110.3,UZ,Total Non-Renewable
8575,2019,8379.35,UZ,Total Renewable
8576,2019,162.986,VC,Total Non-Renewable
8577,2019,32.988,VC,Total Renewable
8578,2019,35438.479,VE,Total Non-Renewable
8579,2019,79747.0,VE,Total Renewable
8580,2019,261.21,VG,Total Non-Renewable
8581,2019,5.879,VG,Total Renewable
8582,2019,977.0999999999999,VI,Total Non-Renewable
8583,2019,24.365000000000002,VI,Total Renewable
8584,2019,183420.0,VN,Total Non-Renewable
8585,2019,99191.497,VN,Total Renewable
8586,2019,84.17,VU,Total Non-Renewable
8587,2019,35.128,VU,Total Renewable
8588,2019,148.745,WS,Total Non-Renewable
8589,2019,98.13,WS,Total Renewable
8590,2019,4401.0,YE,Total Non-Renewable
8591,2019,746.469,YE,Total Renewable
8592,2019,422.41,YT,Total Non-Renewable
8593,2019,41.696,YT,Total Renewable
8594,2019,240729.955,ZA,Total Non-Renewable
8595,2019,16383.879,ZA,Total Renewable
8596,2019,3114.37,ZM,Total Non-Renewable
8597,2019,15122.680999999999,ZM,Total Renewable
8598,2019,4862.15,ZW,Total Non-Renewable
8599,2019,6965.264,ZW,Total Renewable
8600,2020,5.517,AD,Total Non-Renewable
8601,2020,196.253,AD,Total Renewable
8602,2020,163581.095,AE,Total Non-Renewable
8603,2020,7527.902,AE,Total Renewable
8604,2020,428.451,AF,Total Non-Renewable
8605,2020,1434.816,AF,Total Renewable
8606,2020,401.159,AG,Total Non-Renewable
8607,2020,29.847,AG,Total Renewable
8608,2020,129.612,AI,Total Non-Renewable
8609,2020,5.357,AI,Total Renewable
8610,2020,97.0,AL,Total Non-Renewable
8611,2020,7722.591,AL,Total Renewable
8612,2020,4997.1,AM,Total Non-Renewable
8613,2020,3240.225,AM,Total Renewable
8614,2020,5748.0689999999995,AO,Total Non-Renewable
8615,2020,17785.275,AO,Total Renewable
8616,2020,121635.12299999999,AR,Total Non-Renewable
8617,2020,51027.818,AR,Total Renewable
8618,2020,210.20700000000002,AS,Total Non-Renewable
8619,2020,11.358,AS,Total Renewable
8620,2020,17516.602,AT,Total Non-Renewable
8621,2020,76578.18,AT,Total Renewable
8622,2020,257202.0,AU,Total Non-Renewable
8623,2020,98108.0,AU,Total Renewable
8624,2020,1161.492,AW,Total Non-Renewable
8625,2020,201.786,AW,Total Renewable
8626,2020,30752.0,AZ,Total Non-Renewable
8627,2020,2708.75,AZ,Total Renewable
8628,2020,14114.119999999999,BA,Total Non-Renewable
8629,2020,6852.79,BA,Total Renewable
8630,2020,1376.878,BB,Total Non-Renewable
8631,2020,113.26700000000001,BB,Total Renewable
8632,2020,107063.715,BD,Total Non-Renewable
8633,2020,1897.3,BD,Total Renewable
8634,2020,35748.5,BE,Total Non-Renewable
8635,2020,34739.35,BE,Total Renewable
8636,2020,867.374,BF,Total Non-Renewable
8637,2020,295.461,BF,Total Renewable
8638,2020,19882.233,BG,Total Non-Renewable
8639,2020,11829.111,BG,Total Renewable
8640,2020,42126.0,BH,Total Non-Renewable
8641,2020,29.976,BH,Total Renewable
8642,2020,168.51999999999998,BI,Total Non-Renewable
8643,2020,333.381,BI,Total Renewable
8644,2020,1641.296,BJ,Total Non-Renewable
8645,2020,12.34,BJ,Total Renewable
8646,2020,5734.277,BN,Total Non-Renewable
8647,2020,2.557,BN,Total Renewable
8648,2020,8791.923,BO,Total Non-Renewable
8649,2020,4609.704000000001,BO,Total Renewable
8650,2020,113570.075,BR,Total Non-Renewable
8651,2020,673665.4389999999,BR,Total Renewable
8652,2020,2572.853,BS,Total Non-Renewable
8653,2020,18.712,BS,Total Renewable
8654,2020,8.324,BT,Total Non-Renewable
8655,2020,13706.41,BT,Total Renewable
8656,2020,3190.5,BW,Total Non-Renewable
8657,2020,11.858,BW,Total Renewable
8658,2020,46649.0,BY,Total Non-Renewable
8659,2020,1837.8,BY,Total Renewable
8660,2020,122.163,BZ,Total Non-Renewable
8661,2020,619.649,BZ,Total Renewable
8662,2020,151418.0,CA,Total Non-Renewable
8663,2020,538173.458,CA,Total Renewable
8664,2020,38.847,CD,Total Non-Renewable
8665,2020,15213.707999999999,CD,Total Renewable
8666,2020,27.182000000000002,CF,Total Non-Renewable
8667,2020,160.88,CF,Total Renewable
8668,2020,2170.06,CG,Total Non-Renewable
8669,2020,1305.186,CG,Total Renewable
8670,2020,1140.0,CH,Total Non-Renewable
8671,2020,60938.0,CH,Total Renewable
8672,2020,12571.1408,CI,Total Non-Renewable
8673,2020,4269.702,CI,Total Renewable
8674,2020,43.36,CK,Total Non-Renewable
8675,2020,14.452,CK,Total Renewable
8676,2020,55183.614,CL,Total Non-Renewable
8677,2020,53874.052,CL,Total Renewable
8678,2020,2294.242,CM,Total Non-Renewable
8679,2020,6077.543000000001,CM,Total Renewable
8680,2020,6413300.0,CN,Total Non-Renewable
8681,2020,3045267.961,CN,Total Renewable
8682,2020,33287.444,CO,Total Non-Renewable
8683,2020,64292.068999999996,CO,Total Renewable
8684,2020,497.842,CR,Total Non-Renewable
8685,2020,12778.308,CR,Total Renewable
8686,2020,23732.324,CU,Total Non-Renewable
8687,2020,1724.712,CU,Total Renewable
8688,2020,490.687,CV,Total Non-Renewable
8689,2020,112.303,CV,Total Renewable
8690,2020,5750.0560000000005,CY,Total Non-Renewable
8691,2020,996.232,CY,Total Renewable
8692,2020,51131.812999999995,CZ,Total Non-Renewable
8693,2020,14803.144999999999,CZ,Total Renewable
8694,2020,330722.0,DE,Total Non-Renewable
8695,2020,382896.0,DE,Total Renewable
8696,2020,248.0,DJ,Total Non-Renewable
8697,2020,0.962,DJ,Total Renewable
8698,2020,9813.429,DK,Total Non-Renewable
8699,2020,33103.175,DK,Total Renewable
8700,2020,99.785,DM,Total Non-Renewable
8701,2020,27.204,DM,Total Renewable
8702,2020,22171.948,DO,Total Non-Renewable
8703,2020,4876.706,DO,Total Renewable
8704,2020,103195.5,DZ,Total Non-Renewable
8705,2020,1458.41,DZ,Total Renewable
8706,2020,9742.500021,EC,Total Non-Renewable
8707,2020,30207.643,EC,Total Renewable
8708,2020,4817.198,EE,Total Non-Renewable
8709,2020,3799.359,EE,Total Renewable
8710,2020,226856.78000000003,EG,Total Non-Renewable
8711,2020,29905.142,EG,Total Renewable
8712,2020,567.251,ER,Total Non-Renewable
8713,2020,77.735,ER,Total Renewable
8714,2020,126928.296,ES,Total Non-Renewable
8715,2020,171064.336,ES,Total Renewable
8716,2020,104.0,ET,Total Non-Renewable
8717,2020,19777.414,ET,Total Renewable
8718,2020,15226.0,FI,Total Non-Renewable
8719,2020,44701.488,FI,Total Renewable
8720,2020,630.8679999999999,FJ,Total Non-Renewable
8721,2020,898.081,FJ,Total Renewable
8722,2020,27.527,FK,Total Non-Renewable
8723,2020,7.754999999999999,FK,Total Renewable
8724,2020,107.518,FM,Total Non-Renewable
8725,2020,8.311,FM,Total Renewable
8726,2020,355.23,FO,Total Non-Renewable
8727,2020,216.73100000000002,FO,Total Renewable
8728,2020,63170.534,FR,Total Non-Renewable
8729,2020,180211.27000000002,FR,Total Renewable
8730,2020,1119.47,GA,Total Non-Renewable
8731,2020,1315.597,GA,Total Renewable
8732,2020,161837.293,GB,Total Non-Renewable
8733,2020,181913.068,GB,Total Renewable
8734,2020,275.027,GD,Total Non-Renewable
8735,2020,8.157,GD,Total Renewable
8736,2020,4009.8,GE,Total Non-Renewable
8737,2020,11693.723,GE,Total Renewable
8738,2020,674.371,GF,Total Non-Renewable
8739,2020,689.7900000000001,GF,Total Renewable
8740,2020,16453.45,GH,Total Non-Renewable
8741,2020,9081.399,GH,Total Renewable
8742,2020,235.461,GL,Total Non-Renewable
8743,2020,537.4100000000001,GL,Total Renewable
8744,2020,620.052,GM,Total Non-Renewable
8745,2020,8.061,GM,Total Renewable
8746,2020,1311.065,GN,Total Non-Renewable
8747,2020,2120.036,GN,Total Renewable
8748,2020,1643.262,GP,Total Non-Renewable
8749,2020,472.861,GP,Total Renewable
8750,2020,1211.045,GQ,Total Non-Renewable
8751,2020,254.865,GQ,Total Renewable
8752,2020,40391.651,GR,Total Non-Renewable
8753,2020,28475.572,GR,Total Renewable
8754,2020,3998.256,GT,Total Non-Renewable
8755,2020,11699.898,GT,Total Renewable
8756,2020,2057.877,GU,Total Non-Renewable
8757,2020,122.352,GU,Total Renewable
8758,2020,52.784,GW,Total Non-Renewable
8759,2020,4.609999999999999,GW,Total Renewable
8760,2020,1421.299,GY,Total Non-Renewable
8761,2020,141.996,GY,Total Renewable
8762,2020,45501.28,HK,Total Non-Renewable
8763,2020,290.989,HK,Total Renewable
8764,2020,5470.1449999999995,HN,Total Non-Renewable
8765,2020,7011.826,HN,Total Renewable
8766,2020,6094.0,HR,Total Non-Renewable
8767,2020,11701.5,HR,Total Renewable
8768,2020,1319.718,HT,Total Non-Renewable
8769,2020,285.861,HT,Total Renewable
8770,2020,18548.0,HU,Total Non-Renewable
8771,2020,8534.0,HU,Total Renewable
8772,2020,300603.95,ID,Total Non-Renewable
8773,2020,45197.405,ID,Total Renewable
8774,2020,24385.049,IE,Total Non-Renewable
8775,2020,18261.777,IE,Total Renewable
8776,2020,84837.379,IL,Total Non-Renewable
8777,2020,7195.584,IL,Total Renewable
8778,2020,1573306.74,IN,Total Non-Renewable
8779,2020,433783.51,IN,Total Renewable
8780,2020,108660.465,IQ,Total Non-Renewable
8781,2020,6134.937,IQ,Total Renewable
8782,2020,373122.0,IR,Total Non-Renewable
8783,2020,35101.153,IR,Total Renewable
8784,2020,119.34899999999999,IS,Total Non-Renewable
8785,2020,15292.270999999999,IS,Total Renewable
8786,2020,215005.483,IT,Total Non-Renewable
8787,2020,165621.631,IT,Total Renewable
8788,2020,5067.71,JM,Total Non-Renewable
8789,2020,828.4449999999999,JM,Total Renewable
8790,2020,21010.5,JO,Total Non-Renewable
8791,2020,6370.158,JO,Total Renewable
8792,2020,930587.0,JP,Total Non-Renewable
8793,2020,302055.0,JP,Total Renewable
8794,2020,1664.4650000000001,KE,Total Non-Renewable
8795,2020,5845.323,KE,Total Renewable
8796,2020,2057.358,KG,Total Non-Renewable
8797,2020,17652.72,KG,Total Renewable
8798,2020,5699.84,KH,Total Non-Renewable
8799,2020,6027.5070000000005,KH,Total Renewable
8800,2020,34.187,KI,Total Non-Renewable
8801,2020,8.747,KI,Total Renewable
8802,2020,71.72,KM,Total Non-Renewable
8803,2020,4.247999999999999,KM,Total Renewable
8804,2020,294.334,KN,Total Non-Renewable
8805,2020,15.549,KN,Total Renewable
8806,2020,14560.0,KP,Total Non-Renewable
8807,2020,17850.249,KP,Total Renewable
8808,2020,457996.0,KR,Total Non-Renewable
8809,2020,55129.0,KR,Total Renewable
8810,2020,94894.9,KW,Total Non-Renewable
8811,2020,156.94400000000002,KW,Total Renewable
8812,2020,900.779,KY,Total Non-Renewable
8813,2020,34.624,KY,Total Renewable
8814,2020,104016.26699999999,KZ,Total Non-Renewable
8815,2020,16312.373000000001,KZ,Total Renewable
8816,2020,8653.021,LA,Total Non-Renewable
8817,2020,41419.21799999999,LA,Total Renewable
8818,2020,22840.661,LB,Total Non-Renewable
8819,2020,1558.523,LB,Total Renewable
8820,2020,459.999,LC,Total Non-Renewable
8821,2020,12.681000000000001,LC,Total Renewable
8822,2020,12815.11,LK,Total Non-Renewable
8823,2020,8335.366,LK,Total Renewable
8824,2020,416.2,LR,Total Non-Renewable
8825,2020,227.738,LR,Total Renewable
8826,2020,1.022,LS,Total Non-Renewable
8827,2020,502.168,LS,Total Renewable
8828,2020,3559.3,LT,Total Non-Renewable
8829,2020,3512.2,LT,Total Renewable
8830,2020,257.435,LU,Total Non-Renewable
8831,2020,1406.285,LU,Total Renewable
8832,2020,3193.182,LV,Total Non-Renewable
8833,2020,5475.392,LV,Total Renewable
8834,2020,40002.0,LY,Total Non-Renewable
8835,2020,12.902000000000001,LY,Total Renewable
8836,2020,38029.12,MA,Total Non-Renewable
8837,2020,10584.198,MA,Total Renewable
8838,2020,6916.5,MD,Total Non-Renewable
8839,2020,470.307,MD,Total Renewable
8840,2020,1840.4,ME,Total Non-Renewable
8841,2020,2582.755,ME,Total Renewable
8842,2020,1640.476,MG,Total Non-Renewable
8843,2020,1080.643,MG,Total Renewable
8844,2020,107.307,MH,Total Non-Renewable
8845,2020,4.03,MH,Total Renewable
8846,2020,4975.612,MK,Total Non-Renewable
8847,2020,2295.215,MK,Total Renewable
8848,2020,1652.9360000000001,ML,Total Non-Renewable
8849,2020,2254.084,ML,Total Renewable
8850,2020,19221.46,MM,Total Non-Renewable
8851,2020,14930.431999999999,MM,Total Renewable
8852,2020,14221.2,MN,Total Non-Renewable
8853,2020,939.77,MN,Total Renewable
8854,2020,1570.208,MQ,Total Non-Renewable
8855,2020,489.239,MQ,Total Renewable
8856,2020,1642.625,MR,Total Non-Renewable
8857,2020,398.10299999999995,MR,Total Renewable
8858,2020,20.94,MS,Total Non-Renewable
8859,2020,0.7130000000000001,MS,Total Renewable
8860,2020,2490.2619999999997,MT,Total Non-Renewable
8861,2020,435.377,MT,Total Renewable
8862,2020,2834.389,MU,Total Non-Renewable
8863,2020,965.7620000000001,MU,Total Renewable
8864,2020,1248.478,MV,Total Non-Renewable
8865,2020,70.911,MV,Total Renewable
8866,2020,615.9490000000001,MW,Total Non-Renewable
8867,2020,2132.5530000000003,MW,Total Renewable
8868,2020,305706.11699999997,MX,Total Non-Renewable
8869,2020,86013.425,MX,Total Renewable
8870,2020,169218.66999999998,MY,Total Non-Renewable
8871,2020,39167.868,MY,Total Renewable
8872,2020,3745.0330000000004,MZ,Total Non-Renewable
8873,2020,18177.906,MZ,Total Renewable
8874,2020,3543.269,NC,Total Non-Renewable
8875,2020,719.165,NC,Total Renewable
8876,2020,963.136,NE,Total Non-Renewable
8877,2020,39.113,NE,Total Renewable
8878,2020,38401.233,NG,Total Non-Renewable
8879,2020,10206.815,NG,Total Renewable
8880,2020,2033.1699999999998,NI,Total Non-Renewable
8881,2020,2471.381,NI,Total Renewable
8882,2020,106995.903,NL,Total Non-Renewable
8883,2020,51391.324,NL,Total Renewable
8884,2020,2843.712,NO,Total Non-Renewable
8885,2020,190037.74800000002,NO,Total Renewable
8886,2020,53.467,NP,Total Non-Renewable
8887,2020,7631.64,NP,Total Renewable
8888,2020,68.447,NR,Total Non-Renewable
8889,2020,5.366,NR,Total Renewable
8890,2020,5.006,NU,Total Non-Renewable
8891,2020,1.41,NU,Total Renewable
8892,2020,10875.0,NZ,Total Non-Renewable
8893,2020,33937.0,NZ,Total Renewable
8894,2020,49520.886,OM,Total Non-Renewable
8895,2020,337.83299999999997,OM,Total Renewable
8896,2020,4570.77,PA,Total Non-Renewable
8897,2020,10840.639,PA,Total Renewable
8898,2020,27177.208,PE,Total Non-Renewable
8899,2020,40080.515,PE,Total Renewable
8900,2020,674.78,PF,Total Non-Renewable
8901,2020,296.435,PF,Total Renewable
8902,2020,2421.112,PG,Total Non-Renewable
8903,2020,1325.9479999999999,PG,Total Renewable
8904,2020,98779.541,PH,Total Non-Renewable
8905,2020,15340.595,PH,Total Renewable
8906,2020,111753.0,PK,Total Non-Renewable
8907,2020,58174.795999999995,PK,Total Renewable
8908,2020,164027.961,PL,Total Non-Renewable
8909,2020,40535.472,PL,Total Renewable
